Time,Channel A,Channel B
37.71420827,-231.49810000,-4.07513700
37.71754227,-240.68420000,-4.07513700
37.72087627,-254.46330000,-4.07513700
37.72421027,-268.24240000,-4.07513700
37.72754427,-286.59930000,-4.12091400
37.73087827,-300.37840000,-4.07513700
37.73421227,-309.56450000,-4.12091400
37.73754627,-314.15750000,-4.07513700
37.74088027,-323.34360000,-4.07513700
37.74421427,-327.93660000,-4.07513700
37.74754827,-332.52960000,-4.07513700
37.75088227,-327.93660000,-4.07513700
37.75421627,-323.34360000,-4.07513700
37.75755027,-314.15750000,-4.07513700
37.76088427,-304.97140000,-4.07513700
37.76421827,-295.78540000,-4.07513700
37.76755227,-277.42850000,-4.07513700
37.77088627,-259.05630000,-4.12091400
37.77422027,-245.27720000,-4.07513700
37.77755427,-231.49810000,-4.07513700
37.78088827,-217.71900000,-4.07513700
37.78422227,-213.12600000,-4.07513700
37.78755627,-199.34690000,-4.07513700
37.79089027,-194.75390000,-4.07513700
37.79422427,-194.75390000,-4.12091400
37.79755827,-199.34690000,-4.07513700
37.80089227,-203.93990000,-4.12091400
37.80422627,-213.12600000,-4.07513700
37.80756027,-217.71900000,-4.07513700
37.81089427,-231.49810000,-4.07513700
37.81422827,-249.87030000,-4.07513700
37.81756227,-259.05630000,-4.07513700
37.82089627,-272.83540000,-4.07513700
37.82423027,-286.59930000,-4.07513700
37.82756427,-295.78540000,-4.07513700
37.83089827,-309.56450000,-4.12091400
37.83423227,-314.15750000,-4.07513700
37.83756627,-314.15750000,-4.07513700
37.84090027,-314.15750000,-4.12091400
37.84423427,-314.15750000,-4.07513700
37.84756827,-309.56450000,-4.07513700
37.85090227,-295.78540000,-4.07513700
37.85423627,-282.00630000,-4.07513700
37.85757027,-268.24240000,-4.07513700
37.86090427,-259.05630000,-4.07513700
37.86423827,-245.27720000,-4.07513700
37.86757227,-226.90510000,-4.07513700
37.87090627,-208.53300000,-4.07513700
37.87424027,-199.34690000,-4.07513700
37.87757427,-194.75390000,-4.07513700
37.88090827,-190.16080000,-4.07513700
37.88424227,-180.97480000,-4.07513700
37.88757627,-180.97480000,-4.07513700
37.89091027,-185.56780000,-4.07513700
37.89424427,-194.75390000,-4.07513700
37.89757827,-203.93990000,-4.12091400
37.90091227,-213.12600000,-4.07513700
37.90424627,-222.31210000,-4.07513700
37.90758027,-236.09120000,-4.07513700
37.91091427,-254.46330000,-4.07513700
37.91424827,-268.24240000,-4.07513700
37.91758227,-282.00630000,-4.12091400
37.92091627,-286.59930000,-4.07513700
37.92425027,-300.37840000,-4.07513700
37.92758427,-304.97140000,-4.07513700
37.93091827,-304.97140000,-4.07513700
37.93425227,-300.37840000,-4.07513700
37.93758627,-295.78540000,-4.07513700
37.94092027,-286.59930000,-4.07513700
37.94425427,-286.59930000,-4.12091400
37.94758827,-272.83540000,-4.07513700
37.95092227,-254.46330000,-4.07513700
37.95425627,-236.09120000,-4.07513700
37.95759027,-222.31210000,-4.07513700
37.96092427,-213.12600000,-4.07513700
37.96425827,-199.34690000,-4.07513700
37.96759227,-185.56780000,-4.07513700
37.97092627,-176.39700000,-4.07513700
37.97426027,-176.39700000,-4.07513700
37.97759427,-176.39700000,-4.07513700
37.98092827,-176.39700000,-4.12091400
37.98426227,-176.39700000,-4.07513700
37.98759627,-180.97480000,-4.07513700
37.99093027,-194.75390000,-4.07513700
37.99426427,-203.93990000,-4.07513700
37.99759827,-217.71900000,-4.07513700
38.00093227,-231.49810000,-4.07513700
38.00426627,-249.87030000,-4.12091400
38.00760027,-259.05630000,-4.07513700
38.01093427,-277.42850000,-4.07513700
38.01426827,-282.00630000,-4.07513700
38.01760227,-286.59930000,-4.07513700
38.02093627,-295.78540000,-4.07513700
38.02427027,-295.78540000,-4.07513700
38.02760427,-295.78540000,-4.07513700
38.03093827,-295.78540000,-4.12091400
38.03427227,-282.00630000,-4.12091400
38.03760627,-268.24240000,-4.07513700
38.04094027,-259.05630000,-4.07513700
38.04427427,-249.87030000,-4.07513700
38.04760827,-236.09120000,-4.12091400
38.05094227,-217.71900000,-4.12091400
38.05427627,-203.93990000,-4.07513700
38.05761027,-194.75390000,-4.12091400
38.06094427,-190.16080000,-4.07513700
38.06427827,-180.97480000,-4.12091400
38.06761227,-176.39700000,-4.07513700
38.07094627,-176.39700000,-4.07513700
38.07428027,-185.56780000,-4.12091400
38.07761427,-194.75390000,-4.12091400
38.08094827,-199.34690000,-4.12091400
38.08428227,-203.93990000,-4.07513700
38.08761627,-222.31210000,-4.07513700
38.09095027,-240.68420000,-4.07513700
38.09428427,-254.46330000,-4.07513700
38.09761827,-263.64940000,-4.07513700
38.10095227,-277.42850000,-4.07513700
38.10428627,-291.19230000,-4.12091400
38.10762027,-300.37840000,-4.07513700
38.11095427,-309.56450000,-4.07513700
38.11428827,-304.97140000,-4.12091400
38.11762227,-309.56450000,-4.07513700
38.12095627,-304.97140000,-4.07513700
38.12429027,-304.97140000,-4.07513700
38.12762427,-300.37840000,-4.07513700
38.13095827,-282.00630000,-4.07513700
38.13429227,-268.24240000,-4.07513700
38.13762627,-259.05630000,-4.07513700
38.14096027,-249.87030000,-4.07513700
38.14429427,-231.49810000,-4.07513700
38.14762827,-217.71900000,-4.07513700
38.15096227,-203.93990000,-4.07513700
38.15429627,-199.34690000,-4.07513700
38.15763027,-199.34690000,-4.07513700
38.16096427,-194.75390000,-4.07513700
38.16429827,-194.75390000,-4.07513700
38.16763227,-194.75390000,-4.12091400
38.17096627,-203.93990000,-4.12091400
38.17430027,-222.31210000,-4.07513700
38.17763427,-231.49810000,-4.07513700
38.18096827,-249.87030000,-4.07513700
38.18430227,-259.05630000,-4.07513700
38.18763627,-272.83540000,-4.07513700
38.19097027,-286.59930000,-4.07513700
38.19430427,-304.97140000,-4.07513700
38.19763827,-309.56450000,-4.07513700
38.20097227,-318.75050000,-4.12091400
38.20430627,-323.34360000,-4.07513700
38.20764027,-327.93660000,-4.07513700
38.21097427,-327.93660000,-4.07513700
38.21430827,-323.34360000,-4.07513700
38.21764227,-314.15750000,-4.07513700
38.22097627,-304.97140000,-4.07513700
38.22431027,-300.37840000,-4.07513700
38.22764427,-286.59930000,-4.07513700
38.23097827,-272.83540000,-4.07513700
38.23431227,-259.05630000,-4.07513700
38.23764627,-249.87030000,-4.12091400
38.24098027,-240.68420000,-4.07513700
38.24431427,-231.49810000,-4.07513700
38.24764827,-222.31210000,-4.07513700
38.25098227,-217.71900000,-4.07513700
38.25431627,-217.71900000,-4.12091400
38.25765027,-222.31210000,-4.07513700
38.26098427,-231.49810000,-4.12091400
38.26431827,-236.09120000,-4.12091400
38.26765227,-245.27720000,-4.07513700
38.27098627,-259.05630000,-4.07513700
38.27432027,-277.42850000,-4.07513700
38.27765427,-286.59930000,-4.07513700
38.28098827,-304.97140000,-4.07513700
38.28432227,-314.15750000,-4.07513700
38.28765627,-327.93660000,-4.07513700
38.29099027,-341.71570000,-4.07513700
38.29432427,-341.71570000,-4.07513700
