Time,Channel A,Channel B
(s),(mV),(V)

-5.34440184,2.71614700,2.45826600
-5.34106784,-1.87688800,2.45826600
-5.33773384,-6.46992300,2.45826600
-5.33439984,-11.06296000,2.50389100
-5.33106584,-6.46992300,2.50389100
-5.32773184,-11.06296000,2.50389100
-5.32439784,-11.06296000,2.50389100
-5.32106384,-11.06296000,2.50389100
-5.31772984,-11.06296000,2.50389100
-5.31439584,-1.87688800,2.50389100
-5.31106184,7.30918300,2.50389100
-5.30772784,7.30918300,2.50389100
-5.30439384,7.30918300,2.50389100
-5.30105984,11.90222000,2.50389100
-5.29772584,16.47999000,2.50389100
-5.29439184,25.65080000,2.50389100
-5.29105784,25.65080000,2.50389100
-5.28772384,25.65080000,2.50389100
-5.28438984,25.65080000,2.50389100
-5.28105584,25.65080000,2.50389100
-5.27772184,25.65080000,2.50389100
-5.27438784,25.65080000,2.50389100
-5.27105384,21.05777000,2.50389100
-5.26771984,16.47999000,2.50389100
-5.26438584,11.90222000,2.50389100
-5.26105184,7.30918300,2.50389100
-5.25771784,7.30918300,2.50389100
-5.25438384,-1.87688800,2.50389100
-5.25104984,-11.06296000,2.50389100
-5.24771584,-11.06296000,2.50389100
-5.24438184,-11.06296000,2.50389100
-5.24104784,-11.06296000,2.50389100
-5.23771384,-15.65599000,2.54966900
-5.23437984,-15.65599000,2.54966900
-5.23104584,-11.06296000,2.50389100
-5.22771184,-11.06296000,2.50389100
-5.22437784,-6.46992300,2.54966900
-5.22104384,-1.87688800,2.50389100
-5.21770984,2.71614700,2.50389100
-5.21437584,11.90222000,2.54966900
-5.21104184,16.47999000,2.54966900
-5.20770784,21.05777000,2.54966900
-5.20437384,21.05777000,2.54966900
-5.20103984,21.05777000,2.50389100
-5.19770584,25.65080000,2.54966900
-5.19437184,25.65080000,2.54966900
-5.19103784,25.65080000,2.54966900
-5.18770384,25.65080000,2.54966900
-5.18436984,21.05777000,2.54966900
-5.18103584,21.05777000,2.54966900
-5.17770184,16.47999000,2.54966900
-5.17436784,7.30918300,2.54966900
-5.17103384,-1.87688800,2.54966900
-5.16769984,-1.87688800,2.54966900
-5.16436584,-1.87688800,2.54966900
-5.16103184,-6.46992300,2.54966900
-5.15769784,-11.06296000,2.54966900
-5.15436384,-15.65599000,2.59529400
-5.15102984,-15.65599000,2.54966900
-5.14769584,-20.24903000,2.54966900
-5.14436184,-15.65599000,2.59529400
-5.14102784,-15.65599000,2.54966900
-5.13769384,-15.65599000,2.59529400
-5.13435984,-11.06296000,2.54966900
-5.13102584,2.71614700,2.54966900
-5.12769184,2.71614700,2.59529400
-5.12435784,7.30918300,2.59529400
-5.12102384,7.30918300,2.59529400
-5.11768984,11.90222000,2.54966900
-5.11435584,16.47999000,2.59529400
