Time,Channel A,Channel B
(s),(mV),(V)

-5.34440184,-11.06296000,-4.07513700
-5.34106784,-1.87688800,-4.07513700
-5.33773384,7.30918300,-4.12091400
-5.33439984,7.30918300,-4.12091400
-5.33106584,16.47999000,-4.07513700
-5.32773184,25.65080000,-4.07513700
-5.32439784,25.65080000,-4.07513700
-5.32106384,25.65080000,-4.07513700
-5.31772984,25.65080000,-4.12091400
-5.31439584,25.65080000,-4.07513700
-5.31106184,21.05777000,-4.07513700
-5.30772784,11.90222000,-4.07513700
-5.30439384,7.30918300,-4.07513700
-5.30105984,2.71614700,-4.07513700
-5.29772584,-11.06296000,-4.07513700
-5.29439184,-15.65599000,-4.07513700
-5.29105784,-20.24903000,-4.07513700
-5.28772384,-24.84207000,-4.07513700
-5.28438984,-29.43510000,-4.07513700
-5.28105584,-29.43510000,-4.07513700
-5.27772184,-29.43510000,-4.07513700
-5.27438784,-29.43510000,-4.07513700
-5.27105384,-29.43510000,-4.07513700
-5.26771984,-24.84207000,-4.07513700
-5.26438584,-20.24903000,-4.07513700
-5.26105184,-15.65599000,-4.07513700
-5.25771784,-6.46992300,-4.12091400
-5.25438384,2.71614700,-4.07513700
-5.25104984,7.30918300,-4.07513700
-5.24771584,16.47999000,-4.07513700
-5.24438184,21.05777000,-4.12091400
-5.24104784,25.65080000,-4.07513700
-5.23771384,34.83688000,-4.07513700
-5.23437984,34.83688000,-4.07513700
-5.23104584,34.83688000,-4.07513700
-5.22771184,34.83688000,-4.07513700
-5.22437784,30.24384000,-4.12091400
-5.22104384,25.65080000,-4.07513700
-5.21770984,16.47999000,-4.07513700
-5.21437584,7.30918300,-4.07513700
-5.21104184,7.30918300,-4.07513700
-5.20770784,-1.87688800,-4.07513700
-5.20437384,-11.06296000,-4.07513700
-5.20103984,-15.65599000,-4.12091400
-5.19770584,-20.24903000,-4.07513700
-5.19437184,-20.24903000,-4.07513700
-5.19103784,-24.84207000,-4.07513700
-5.18770384,-24.84207000,-4.07513700
-5.18436984,-24.84207000,-4.07513700
-5.18103584,-20.24903000,-4.07513700
-5.17770184,-15.65599000,-4.12091400
-5.17436784,-6.46992300,-4.07513700
-5.17103384,-1.87688800,-4.07513700
-5.16769984,7.30918300,-4.07513700
-5.16436584,16.47999000,-4.07513700
-5.16103184,25.65080000,-4.07513700
-5.15769784,30.24384000,-4.07513700
-5.15436384,34.83688000,-4.07513700
-5.15102984,39.42991000,-4.07513700
-5.14769584,39.42991000,-4.07513700
-5.14436184,39.42991000,-4.07513700
-5.14102784,39.42991000,-4.07513700
-5.13769384,39.42991000,-4.12091400
-5.13435984,34.83688000,-4.07513700
-5.13102584,25.65080000,-4.07513700
-5.12769184,21.05777000,-4.07513700
