Time,Channel A,Channel B
(s),(mV),(V)

-4.58424983,-314.15750000,-4.12091400
-4.58091583,-304.97140000,-4.07513700
-4.57758183,-291.19230000,-4.12091400
-4.57424783,-286.59930000,-4.07513700
-4.57091383,-286.59930000,-4.12091400
-4.56757983,-282.00630000,-4.07513700
-4.56424583,-282.00630000,-4.07513700
-4.56091183,-282.00630000,-4.07513700
-4.55757783,-286.59930000,-4.12091400
-4.55424383,-300.37840000,-4.12091400
-4.55090983,-309.56450000,-4.07513700
-4.54757583,-323.34360000,-4.07513700
-4.54424183,-332.52960000,-4.07513700
-4.54090783,-341.71570000,-4.07513700
-4.53757383,-360.08790000,-4.12091400
-4.53423983,-369.27390000,-4.07513700
-4.53090583,-378.44480000,-4.12091400
-4.52757183,-383.03780000,-4.07513700
-4.52423783,-383.03780000,-4.12091400
-4.52090383,-392.22390000,-4.07513700
-4.51756983,-387.63080000,-4.07513700
-4.51423583,-383.03780000,-4.07513700
-4.51090183,-378.44480000,-4.12091400
-4.50756783,-364.68090000,-4.07513700
-4.50423383,-355.49480000,-4.07513700
-4.50089983,-346.30880000,-4.07513700
-4.49756583,-332.52960000,-4.07513700
-4.49423183,-318.75050000,-4.07513700
-4.49089783,-309.56450000,-4.07513700
-4.48756383,-300.37840000,-4.07513700
-4.48422983,-295.78540000,-4.07513700
-4.48089583,-286.59930000,-4.07513700
-4.47756183,-277.42850000,-4.07513700
-4.47422783,-277.42850000,-4.07513700
-4.47089383,-286.59930000,-4.07513700
-4.46755983,-291.19230000,-4.07513700
-4.46422583,-295.78540000,-4.07513700
-4.46089183,-295.78540000,-4.07513700
-4.45755783,-314.15750000,-4.07513700
-4.45422383,-327.93660000,-4.12091400
-4.45088983,-341.71570000,-4.07513700
-4.44755583,-350.90180000,-4.07513700
-4.44422183,-360.08790000,-4.07513700
-4.44088783,-369.27390000,-4.07513700
-4.43755383,-378.44480000,-4.07513700
-4.43421983,-378.44480000,-4.07513700
-4.43088583,-378.44480000,-4.07513700
-4.42755183,-378.44480000,-4.07513700
-4.42421783,-373.86700000,-4.07513700
-4.42088383,-369.27390000,-4.07513700
-4.41754983,-360.08790000,-4.07513700
-4.41421583,-341.71570000,-4.07513700
-4.41088183,-327.93660000,-4.12091400
-4.40754783,-323.34360000,-4.07513700
-4.40421383,-309.56450000,-4.07513700
-4.40087983,-295.78540000,-4.07513700
-4.39754583,-286.59930000,-4.07513700
-4.39421183,-272.83540000,-4.07513700
-4.39087783,-268.24240000,-4.12091400
-4.38754383,-268.24240000,-4.07513700
-4.38420983,-268.24240000,-4.07513700
-4.38087583,-268.24240000,-4.07513700
-4.37754183,-268.24240000,-4.07513700
-4.37420783,-277.42850000,-4.07513700
-4.37087383,-286.59930000,-4.07513700
-4.36753983,-300.37840000,-4.07513700
-4.36420583,-314.15750000,-4.07513700
-4.36087183,-323.34360000,-4.07513700
-4.35753783,-337.12270000,-4.07513700
-4.35420383,-346.30880000,-4.07513700
-4.35086983,-350.90180000,-4.12091400
-4.34753583,-355.49480000,-4.12091400
-4.34420183,-360.08790000,-4.07513700
-4.34086783,-369.27390000,-4.07513700
-4.33753383,-364.68090000,-4.07513700
-4.33419983,-360.08790000,-4.07513700
