Time,Channel A,Channel B
(s),(mV),(V)

-4.63092583,-52.40028000,-4.12091400
-4.62759183,-43.21421000,-4.12091400
-4.62425783,-29.43510000,-4.07513700
-4.62092383,-24.84207000,-4.07513700
-4.61758983,-29.43510000,-4.07513700
-4.61425583,-29.43510000,-4.07513700
-4.61092183,-29.43510000,-4.07513700
-4.60758783,-29.43510000,-4.07513700
-4.60425383,-43.21421000,-4.07513700
-4.60091983,-56.99331000,-4.07513700
-4.59758583,-70.77242000,-4.07513700
-4.59425183,-84.53626000,-4.07513700
-4.59091783,-93.72234000,-4.07513700
-4.58758383,-107.50140000,-4.07513700
-4.58424983,-125.87360000,-4.07513700
-4.58091583,-135.05970000,-4.07513700
-4.57758183,-139.65270000,-4.07513700
-4.57424783,-144.24570000,-4.07513700
-4.57091383,-144.24570000,-4.07513700
-4.56757983,-148.83880000,-4.07513700
-4.56424583,-148.83880000,-4.07513700
-4.56091183,-139.65270000,-4.07513700
-4.55757783,-121.28050000,-4.07513700
-4.55424383,-116.68750000,-4.07513700
-4.55090983,-102.90840000,-4.07513700
-4.54757583,-93.72234000,-4.07513700
-4.54424183,-79.95850000,-4.07513700
-4.54090783,-61.58635000,-4.07513700
-4.53757383,-52.40028000,-4.07513700
-4.53423983,-47.80724000,-4.07513700
-4.53090583,-38.62117000,-4.07513700
-4.52757183,-34.02814000,-4.07513700
-4.52423783,-29.43510000,-4.07513700
-4.52090383,-34.02814000,-4.07513700
-4.51756983,-43.21421000,-4.12091400
-4.51423583,-52.40028000,-4.07513700
-4.51090183,-61.58635000,-4.07513700
-4.50756783,-66.17938000,-4.07513700
-4.50423383,-84.53626000,-4.12091400
-4.50089983,-102.90840000,-4.07513700
-4.49756583,-112.09450000,-4.07513700
-4.49423183,-121.28050000,-4.07513700
-4.49089783,-135.05970000,-4.07513700
-4.48756383,-148.83880000,-4.12091400
-4.48422983,-153.43180000,-4.07513700
-4.48089583,-158.02480000,-4.12091400
-4.47756183,-153.43180000,-4.07513700
-4.47422783,-144.24570000,-4.07513700
-4.47089383,-144.24570000,-4.07513700
-4.46755983,-139.65270000,-4.07513700
-4.46422583,-130.46660000,-4.12091400
-4.46089183,-116.68750000,-4.07513700
-4.45755783,-102.90840000,-4.07513700
-4.45422383,-89.12930000,-4.07513700
-4.45088983,-79.95850000,-4.07513700
-4.44755583,-66.17938000,-4.12091400
-4.44422183,-52.40028000,-4.07513700
-4.44088783,-47.80724000,-4.07513700
-4.43755383,-47.80724000,-4.07513700
-4.43421983,-47.80724000,-4.07513700
-4.43088583,-47.80724000,-4.12091400
-4.42755183,-47.80724000,-4.07513700
-4.42421783,-56.99331000,-4.07513700
-4.42088383,-66.17938000,-4.07513700
-4.41754983,-84.53626000,-4.07513700
-4.41421583,-93.72234000,-4.07513700
-4.41088183,-107.50140000,-4.12091400
-4.40754783,-121.28050000,-4.07513700
-4.40421383,-139.65270000,-4.12091400
-4.40087983,-153.43180000,-4.12091400
-4.39754583,-158.02480000,-4.07513700
-4.39421183,-162.61790000,-4.07513700
-4.39087783,-171.80390000,-4.07513700
-4.38754383,-176.39700000,-4.07513700
-4.38420983,-171.80390000,-4.07513700
-4.38087583,-162.61790000,-4.07513700
-4.37754183,-158.02480000,-4.07513700
-4.37420783,-148.83880000,-4.07513700
-4.37087383,-135.05970000,-4.07513700
-4.36753983,-125.87360000,-4.07513700
-4.36420583,-112.09450000,-4.07513700
-4.36087183,-93.72234000,-4.07513700
-4.35753783,-84.53626000,-4.07513700
-4.35420383,-79.95850000,-4.07513700
-4.35086983,-66.17938000,-4.07513700
-4.34753583,-61.58635000,-4.07513700
-4.34420183,-56.99331000,-4.07513700
