Time,Channel A,Channel B
(s),(mV),(V)

41.35493628,-29.43510000,-4.07513700
41.35827028,-29.43510000,-4.07513700
41.36160428,-34.02814000,-4.07513700
41.36493828,-34.02814000,-4.12091400
41.36827228,-29.43510000,-4.07513700
41.37160628,-29.43510000,-4.07513700
41.37494028,-20.24903000,-4.07513700
41.37827428,-15.65599000,-4.07513700
41.38160828,-20.24903000,-4.07513700
41.38494228,-11.06296000,-4.07513700
41.38827628,-1.87688800,-4.07513700
41.39161028,2.71614700,-4.07513700
41.39494428,7.30918300,-4.07513700
41.39827828,7.30918300,-4.07513700
41.40161228,11.90222000,-4.07513700
41.40494628,16.47999000,-4.12091400
41.40828028,16.47999000,-4.07513700
41.41161428,11.90222000,-4.07513700
41.41494828,7.30918300,-4.07513700
41.41828228,7.30918300,-4.07513700
41.42161628,7.30918300,-4.07513700
41.42495028,2.71614700,-4.07513700
41.42828428,-1.87688800,-4.12091400
41.43161828,-11.06296000,-4.07513700
41.43495228,-20.24903000,-4.07513700
41.43828628,-20.24903000,-4.07513700
41.44162028,-29.43510000,-4.07513700
41.44495428,-29.43510000,-4.07513700
41.44828828,-34.02814000,-4.07513700
41.45162228,-29.43510000,-4.07513700
41.45495628,-29.43510000,-4.07513700
41.45829028,-29.43510000,-4.07513700
41.46162428,-29.43510000,-4.07513700
41.46495828,-29.43510000,-4.07513700
41.46829228,-24.84207000,-4.07513700
41.47162628,-20.24903000,-4.07513700
41.47496028,-11.06296000,-4.07513700
41.47829428,-6.46992300,-4.07513700
41.48162828,2.71614700,-4.07513700
41.48496228,7.30918300,-4.12091400
41.48829628,7.30918300,-4.07513700
41.49163028,7.30918300,-4.07513700
41.49496428,7.30918300,-4.07513700
41.49829828,11.90222000,-4.12091400
41.50163228,11.90222000,-4.07513700
41.50496628,7.30918300,-4.07513700
41.50830028,7.30918300,-4.07513700
41.51163428,7.30918300,-4.07513700
41.51496828,-1.87688800,-4.07513700
41.51830228,-11.06296000,-4.07513700
41.52163628,-15.65599000,-4.07513700
41.52497028,-20.24903000,-4.07513700
41.52830428,-24.84207000,-4.07513700
41.53163828,-29.43510000,-4.07513700
41.53497228,-29.43510000,-4.07513700
41.53830628,-34.02814000,-4.07513700
41.54164028,-38.62117000,-4.07513700
41.54497428,-34.02814000,-4.07513700
41.54830828,-34.02814000,-4.12091400
41.55164228,-29.43510000,-4.07513700
41.55497628,-24.84207000,-4.07513700
41.55831028,-20.24903000,-4.07513700
41.56164428,-20.24903000,-4.07513700
41.56497828,-15.65599000,-4.07513700
41.56831228,-11.06296000,-4.07513700
41.57164628,-1.87688800,-4.07513700
41.57498028,-1.87688800,-4.07513700
41.57831428,7.30918300,-4.07513700
41.58164828,7.30918300,-4.12091400
41.58498228,11.90222000,-4.07513700
41.58831628,11.90222000,-4.07513700
41.59165028,7.30918300,-4.12091400
41.59498428,2.71614700,-4.07513700
41.59831828,2.71614700,-4.07513700
41.60165228,2.71614700,-4.12091400
41.60498628,-6.46992300,-4.07513700
41.60832028,-11.06296000,-4.07513700
41.61165428,-20.24903000,-4.07513700
41.61498828,-24.84207000,-4.07513700
41.61832228,-29.43510000,-4.07513700
41.62165628,-34.02814000,-4.12091400
41.62499028,-38.62117000,-4.07513700
41.62832428,-38.62117000,-4.07513700
41.63165828,-38.62117000,-4.07513700
41.63499228,-34.02814000,-4.07513700
41.63832628,-34.02814000,-4.07513700
41.64166028,-34.02814000,-4.07513700
41.64499428,-29.43510000,-4.07513700
41.64832828,-29.43510000,-4.07513700
41.65166228,-20.24903000,-4.07513700
41.65499628,-15.65599000,-4.07513700
41.65833028,-11.06296000,-4.07513700
41.66166428,-1.87688800,-4.07513700
41.66499828,-1.87688800,-4.07513700
41.66833228,2.71614700,-4.12091400
41.67166628,2.71614700,-4.07513700
41.67500028,2.71614700,-4.07513700
41.67833428,7.30918300,-4.07513700
41.68166828,7.30918300,-4.07513700
41.68500228,2.71614700,-4.07513700
41.68833628,-1.87688800,-4.12091400
41.69167028,-6.46992300,-4.07513700
41.69500428,-11.06296000,-4.07513700
41.69833828,-20.24903000,-4.07513700
41.70167228,-24.84207000,-4.07513700
41.70500628,-29.43510000,-4.07513700
41.70834028,-29.43510000,-4.12091400
41.71167428,-38.62117000,-4.07513700
41.71500828,-38.62117000,-4.07513700
41.71834228,-43.21421000,-4.07513700
41.72167628,-47.80724000,-4.07513700
41.72501028,-43.21421000,-4.07513700
41.72834428,-43.21421000,-4.07513700
41.73167828,-38.62117000,-4.07513700
41.73501228,-34.02814000,-4.07513700
41.73834628,-29.43510000,-4.07513700
41.74168028,-24.84207000,-4.07513700
41.74501428,-20.24903000,-4.07513700
41.74834828,-15.65599000,-4.07513700
41.75168228,-11.06296000,-4.07513700
41.75501628,-11.06296000,-4.12091400
41.75835028,-6.46992300,-4.07513700
41.76168428,-1.87688800,-4.07513700
41.76501828,2.71614700,-4.07513700
41.76835228,2.71614700,-4.07513700
41.77168628,-1.87688800,-4.07513700
41.77502028,-6.46992300,-4.07513700
